Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
38,5.0,5.0,16.0,302.0,405.0,10.0,415.0,103.0
39,60.0,12.0,31.0,0.0,956.0,10.0,966.0,956.0
40,40.0,25.0,9.0,0.0,978.0,10.0,988.0,978.0
41,42.0,7.0,5.0,0.0,961.0,10.0,971.0,961.0
42,24.0,12.0,5.0,0.0,964.0,10.0,974.0,964.0
43,23.0,3.0,7.0,0.0,955.0,10.0,965.0,955.0
44,11.0,14.0,18.0,233.0,340.0,10.0,350.0,107.0
45,6.0,38.0,16.0,0.0,960.0,10.0,970.0,960.0
46,2.0,48.0,1.0,0.0,954.0,10.0,964.0,954.0
47,8.0,56.0,27.0,0.0,955.0,10.0,965.0,955.0
48,13.0,52.0,36.0,0.0,962.0,10.0,972.0,962.0
49,6.0,68.0,30.0,0.0,946.0,10.0,956.0,946.0
50,47.0,47.0,13.0,0.0,973.0,10.0,983.0,973.0
51,49.0,58.0,10.0,0.0,963.0,10.0,973.0,963.0
52,27.0,43.0,9.0,0.0,978.0,10.0,988.0,978.0
53,37.0,31.0,14.0,414.0,489.0,10.0,499.0,75.0
54,57.0,29.0,18.0,0.0,967.0,10.0,977.0,967.0
55,63.0,23.0,2.0,620.0,739.0,10.0,749.0,119.0
56,53.0,12.0,6.0,0.0,960.0,10.0,970.0,960.0
57,32.0,12.0,7.0,0.0,966.0,10.0,976.0,966.0
58,36.0,26.0,18.0,849.0,980.0,10.0,990.0,131.0
59,21.0,24.0,28.0,0.0,972.0,10.0,982.0,972.0
60,17.0,34.0,3.0,0.0,971.0,10.0,981.0,971.0
61,12.0,24.0,13.0,0.0,964.0,10.0,974.0,964.0
62,24.0,58.0,19.0,163.0,302.0,10.0,312.0,139.0
63,27.0,69.0,10.0,0.0,955.0,10.0,965.0,955.0
64,15.0,77.0,9.0,0.0,943.0,10.0,953.0,943.0
65,62.0,77.0,20.0,0.0,940.0,10.0,950.0,940.0
66,49.0,73.0,25.0,0.0,949.0,10.0,959.0,949.0
67,67.0,5.0,25.0,294.0,401.0,10.0,411.0,107.0
68,56.0,39.0,36.0,0.0,968.0,10.0,978.0,968.0
69,37.0,47.0,6.0,162.0,293.0,10.0,303.0,131.0
70,37.0,56.0,5.0,0.0,968.0,10.0,978.0,968.0
71,57.0,68.0,15.0,0.0,950.0,10.0,960.0,950.0
72,47.0,16.0,25.0,0.0,967.0,10.0,977.0,967.0
73,44.0,17.0,9.0,0.0,969.0,10.0,979.0,969.0
74,46.0,13.0,8.0,681.0,802.0,10.0,812.0,121.0
75,49.0,11.0,18.0,0.0,962.0,10.0,972.0,962.0
76,49.0,42.0,13.0,290.0,373.0,10.0,383.0,83.0
77,53.0,43.0,14.0,817.0,952.0,10.0,962.0,135.0
78,61.0,52.0,3.0,0.0,958.0,10.0,968.0,958.0
79,57.0,48.0,23.0,388.0,465.0,10.0,475.0,77.0
80,56.0,37.0,6.0,0.0,968.0,10.0,978.0,968.0
81,55.0,54.0,26.0,0.0,962.0,10.0,972.0,962.0
82,15.0,47.0,16.0,0.0,966.0,10.0,976.0,966.0
83,14.0,37.0,11.0,0.0,968.0,10.0,978.0,968.0
84,11.0,31.0,7.0,436.0,511.0,10.0,521.0,75.0
85,16.0,22.0,41.0,0.0,966.0,10.0,976.0,966.0
86,4.0,18.0,35.0,0.0,954.0,10.0,964.0,954.0
87,28.0,18.0,26.0,420.0,447.0,10.0,457.0,27.0
88,26.0,52.0,9.0,0.0,970.0,10.0,980.0,970.0
89,26.0,35.0,15.0,0.0,981.0,10.0,991.0,981.0
90,31.0,67.0,3.0,0.0,957.0,10.0,967.0,957.0
91,15.0,19.0,1.0,0.0,964.0,10.0,974.0,964.0
92,22.0,22.0,2.0,18.0,181.0,10.0,191.0,163.0
93,18.0,24.0,22.0,0.0,969.0,10.0,979.0,969.0
94,26.0,27.0,27.0,0.0,977.0,10.0,987.0,977.0
95,25.0,24.0,20.0,0.0,975.0,10.0,985.0,975.0
96,22.0,27.0,11.0,0.0,974.0,10.0,984.0,974.0
97,25.0,21.0,12.0,0.0,972.0,10.0,982.0,972.0
98,19.0,21.0,10.0,0.0,968.0,10.0,978.0,968.0
99,20.0,26.0,9.0,333.0,432.0,10.0,442.0,99.0
100,18.0,18.0,17.0,798.0,965.0,10.0,975.0,167.0
