Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
65,48.0,40.0,10.0,12.0,223.0,90.0,313.0,211.0
66,47.0,35.0,10.0,753.0,948.0,90.0,1038.0,195.0
67,47.0,40.0,10.0,12.0,275.0,90.0,365.0,263.0
68,45.0,30.0,10.0,669.0,842.0,90.0,932.0,173.0
69,45.0,35.0,10.0,836.0,1049.0,90.0,1139.0,213.0
70,95.0,30.0,30.0,284.0,559.0,90.0,649.0,275.0
71,95.0,35.0,20.0,194.0,459.0,90.0,549.0,265.0
72,53.0,30.0,10.0,367.0,588.0,90.0,678.0,221.0
73,92.0,30.0,10.0,370.0,659.0,90.0,749.0,289.0
74,53.0,35.0,50.0,263.0,502.0,90.0,592.0,239.0
75,45.0,65.0,20.0,847.0,1130.0,90.0,1220.0,283.0
76,90.0,35.0,10.0,119.0,344.0,90.0,434.0,225.0
77,88.0,30.0,10.0,469.0,748.0,90.0,838.0,279.0
78,88.0,35.0,20.0,50.0,295.0,90.0,385.0,245.0
79,87.0,30.0,10.0,573.0,826.0,90.0,916.0,253.0
80,85.0,25.0,10.0,694.0,895.0,90.0,985.0,201.0
81,85.0,35.0,30.0,47.0,356.0,90.0,446.0,309.0
82,75.0,55.0,20.0,293.0,496.0,90.0,586.0,203.0
83,72.0,55.0,10.0,154.0,449.0,90.0,539.0,295.0
84,70.0,58.0,20.0,360.0,621.0,90.0,711.0,261.0
85,68.0,60.0,30.0,470.0,697.0,90.0,787.0,227.0
86,66.0,55.0,10.0,76.0,335.0,90.0,425.0,259.0
87,65.0,55.0,20.0,25.0,260.0,90.0,350.0,235.0
88,65.0,60.0,30.0,551.0,802.0,90.0,892.0,251.0
89,63.0,58.0,10.0,640.0,899.0,90.0,989.0,259.0
90,60.0,55.0,10.0,20.0,276.0,90.0,366.0,256.0
91,60.0,60.0,10.0,756.0,969.0,90.0,1059.0,213.0
92,67.0,85.0,20.0,257.0,552.0,90.0,642.0,295.0
93,65.0,85.0,40.0,409.0,584.0,90.0,674.0,175.0
94,65.0,82.0,10.0,209.0,412.0,90.0,502.0,203.0
95,62.0,80.0,30.0,130.0,305.0,90.0,395.0,175.0
96,60.0,80.0,10.0,36.0,283.0,90.0,373.0,247.0
97,60.0,85.0,30.0,470.0,713.0,90.0,803.0,243.0
98,58.0,75.0,20.0,30.0,248.0,90.0,338.0,218.0
99,55.0,80.0,10.0,628.0,935.0,90.0,1025.0,307.0
100,55.0,85.0,20.0,530.0,843.0,90.0,933.0,313.0
