Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
77,88.0,30.0,10.0,519.0,699.0,90.0,789.0,180.0
78,88.0,35.0,20.0,50.0,230.0,90.0,320.0,180.0
79,87.0,30.0,10.0,610.0,790.0,90.0,880.0,180.0
80,85.0,25.0,10.0,705.0,885.0,90.0,975.0,180.0
81,85.0,35.0,30.0,47.0,227.0,90.0,317.0,180.0
82,75.0,55.0,20.0,305.0,485.0,90.0,575.0,180.0
83,72.0,55.0,10.0,212.0,392.0,90.0,482.0,180.0
84,70.0,58.0,20.0,401.0,581.0,90.0,671.0,180.0
85,68.0,60.0,30.0,494.0,674.0,90.0,764.0,180.0
86,66.0,55.0,10.0,116.0,296.0,90.0,386.0,180.0
87,65.0,55.0,20.0,25.0,205.0,90.0,295.0,180.0
88,65.0,60.0,30.0,587.0,767.0,90.0,857.0,180.0
89,63.0,58.0,10.0,680.0,860.0,90.0,950.0,180.0
90,60.0,55.0,10.0,20.0,200.0,90.0,290.0,180.0
91,60.0,60.0,10.0,773.0,953.0,90.0,1043.0,180.0
92,67.0,85.0,20.0,315.0,495.0,90.0,585.0,180.0
93,65.0,85.0,40.0,407.0,587.0,90.0,677.0,180.0
94,65.0,82.0,10.0,221.0,401.0,90.0,491.0,180.0
95,62.0,80.0,30.0,128.0,308.0,90.0,398.0,180.0
96,60.0,80.0,10.0,36.0,216.0,90.0,306.0,180.0
97,60.0,85.0,30.0,502.0,682.0,90.0,772.0,180.0
98,58.0,75.0,20.0,30.0,210.0,90.0,300.0,180.0
99,55.0,80.0,10.0,692.0,872.0,90.0,962.0,180.0
100,55.0,85.0,20.0,597.0,777.0,90.0,867.0,180.0
