Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
44,55.0,82.0,10.0,247.0,307.0,10.0,317.0,60.0
45,20.0,82.0,10.0,37.0,177.0,10.0,187.0,140.0
46,18.0,80.0,10.0,432.0,665.0,10.0,675.0,233.0
47,2.0,45.0,10.0,38.0,322.0,10.0,332.0,284.0
48,42.0,5.0,10.0,424.0,904.0,10.0,914.0,480.0
49,42.0,12.0,10.0,460.0,539.0,10.0,549.0,79.0
50,72.0,35.0,30.0,327.0,807.0,10.0,817.0,480.0
51,55.0,20.0,19.0,273.0,498.0,10.0,508.0,225.0
52,25.0,30.0,3.0,25.0,505.0,10.0,515.0,480.0
53,20.0,50.0,5.0,405.0,465.0,10.0,475.0,60.0
54,55.0,60.0,16.0,554.0,767.0,10.0,777.0,213.0
55,30.0,60.0,16.0,629.0,689.0,10.0,699.0,60.0
56,50.0,35.0,19.0,560.0,673.0,10.0,683.0,113.0
57,30.0,25.0,23.0,342.0,571.0,10.0,581.0,229.0
58,15.0,10.0,20.0,842.0,902.0,10.0,912.0,60.0
59,10.0,20.0,19.0,42.0,522.0,10.0,532.0,480.0
60,15.0,60.0,17.0,623.0,884.0,10.0,894.0,261.0
61,45.0,65.0,9.0,214.0,421.0,10.0,431.0,207.0
62,65.0,35.0,3.0,197.0,257.0,10.0,267.0,60.0
63,65.0,20.0,6.0,39.0,316.0,10.0,326.0,277.0
64,45.0,30.0,17.0,191.0,310.0,10.0,320.0,119.0
65,35.0,40.0,16.0,11.0,140.0,10.0,150.0,129.0
66,41.0,37.0,16.0,570.0,681.0,10.0,691.0,111.0
67,64.0,42.0,9.0,298.0,358.0,10.0,368.0,60.0
68,40.0,60.0,21.0,613.0,730.0,10.0,740.0,117.0
69,31.0,52.0,27.0,187.0,247.0,10.0,257.0,60.0
70,35.0,69.0,23.0,780.0,930.0,10.0,940.0,150.0
71,65.0,55.0,14.0,191.0,410.0,10.0,420.0,219.0
72,63.0,65.0,8.0,27.0,507.0,10.0,517.0,480.0
73,2.0,60.0,5.0,240.0,451.0,10.0,461.0,211.0
74,20.0,20.0,8.0,675.0,735.0,10.0,745.0,60.0
75,5.0,5.0,16.0,57.0,537.0,10.0,547.0,480.0
76,60.0,12.0,31.0,298.0,358.0,10.0,368.0,60.0
77,23.0,3.0,7.0,794.0,854.0,10.0,864.0,60.0
78,8.0,56.0,27.0,366.0,483.0,10.0,493.0,117.0
79,6.0,68.0,30.0,382.0,442.0,10.0,452.0,60.0
80,47.0,47.0,13.0,817.0,942.0,10.0,952.0,125.0
81,49.0,58.0,10.0,332.0,497.0,10.0,507.0,165.0
82,27.0,43.0,9.0,14.0,494.0,10.0,504.0,480.0
83,37.0,31.0,14.0,19.0,499.0,10.0,509.0,480.0
84,57.0,29.0,18.0,425.0,485.0,10.0,495.0,60.0
85,63.0,23.0,2.0,164.0,644.0,10.0,654.0,480.0
86,21.0,24.0,28.0,310.0,507.0,10.0,517.0,197.0
87,12.0,24.0,13.0,389.0,449.0,10.0,459.0,60.0
88,24.0,58.0,19.0,262.0,377.0,10.0,387.0,115.0
89,67.0,5.0,25.0,611.0,897.0,10.0,907.0,286.0
90,37.0,47.0,6.0,311.0,526.0,10.0,536.0,215.0
91,49.0,42.0,13.0,457.0,937.0,10.0,947.0,480.0
92,53.0,43.0,14.0,14.0,74.0,10.0,84.0,60.0
93,61.0,52.0,3.0,789.0,928.0,10.0,938.0,139.0
94,57.0,48.0,23.0,212.0,692.0,10.0,702.0,480.0
95,56.0,37.0,6.0,20.0,500.0,10.0,510.0,480.0
96,55.0,54.0,26.0,382.0,862.0,10.0,872.0,480.0
97,4.0,18.0,35.0,516.0,697.0,10.0,707.0,181.0
98,26.0,52.0,9.0,14.0,494.0,10.0,504.0,480.0
99,26.0,35.0,15.0,338.0,398.0,10.0,408.0,60.0
100,31.0,67.0,3.0,870.0,930.0,10.0,940.0,60.0
