Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
68,40.0,60.0,21.0,0.0,940.0,10.0,950.0,940.0
69,31.0,52.0,27.0,157.0,277.0,10.0,287.0,120.0
70,35.0,69.0,23.0,0.0,930.0,10.0,940.0,930.0
71,65.0,55.0,14.0,0.0,924.0,10.0,934.0,924.0
72,63.0,65.0,8.0,0.0,922.0,10.0,932.0,922.0
73,2.0,60.0,5.0,0.0,910.0,10.0,920.0,910.0
74,20.0,20.0,8.0,645.0,765.0,10.0,775.0,120.0
75,5.0,5.0,16.0,0.0,892.0,10.0,902.0,892.0
76,60.0,12.0,31.0,268.0,388.0,10.0,398.0,120.0
77,23.0,3.0,7.0,764.0,884.0,10.0,894.0,120.0
78,8.0,56.0,27.0,0.0,917.0,10.0,927.0,917.0
79,6.0,68.0,30.0,352.0,472.0,10.0,482.0,120.0
80,47.0,47.0,13.0,0.0,942.0,10.0,952.0,942.0
81,49.0,58.0,10.0,0.0,937.0,10.0,947.0,937.0
82,27.0,43.0,9.0,0.0,935.0,10.0,945.0,935.0
83,37.0,31.0,14.0,0.0,930.0,10.0,940.0,930.0
84,57.0,29.0,18.0,395.0,515.0,10.0,525.0,120.0
85,63.0,23.0,2.0,0.0,914.0,10.0,924.0,914.0
86,21.0,24.0,28.0,0.0,917.0,10.0,927.0,917.0
87,12.0,24.0,13.0,359.0,479.0,10.0,489.0,120.0
88,24.0,58.0,19.0,0.0,932.0,10.0,942.0,932.0
89,67.0,5.0,25.0,0.0,897.0,10.0,907.0,897.0
90,37.0,47.0,6.0,0.0,945.0,10.0,955.0,945.0
91,49.0,42.0,13.0,0.0,937.0,10.0,947.0,937.0
92,53.0,43.0,14.0,14.0,134.0,10.0,144.0,120.0
93,61.0,52.0,3.0,0.0,928.0,10.0,938.0,928.0
94,57.0,48.0,23.0,0.0,932.0,10.0,942.0,932.0
95,56.0,37.0,6.0,0.0,929.0,10.0,939.0,929.0
96,55.0,54.0,26.0,0.0,934.0,10.0,944.0,934.0
97,4.0,18.0,35.0,0.0,901.0,10.0,911.0,901.0
98,26.0,52.0,9.0,0.0,935.0,10.0,945.0,935.0
99,26.0,35.0,15.0,308.0,428.0,10.0,438.0,120.0
100,31.0,67.0,3.0,810.0,930.0,10.0,940.0,120.0
