Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
72,53.0,30.0,10.0,68.0,708.0,90.0,798.0,640.0
73,92.0,30.0,10.0,2174.0,2814.0,90.0,2904.0,640.0
74,53.0,35.0,50.0,19.0,659.0,90.0,749.0,640.0
75,45.0,65.0,20.0,15.0,655.0,90.0,745.0,640.0
76,90.0,35.0,10.0,1891.0,2531.0,90.0,2621.0,640.0
77,72.0,45.0,10.0,2627.0,3267.0,90.0,3357.0,640.0
78,78.0,40.0,20.0,2562.0,3202.0,90.0,3292.0,640.0
79,87.0,30.0,10.0,2368.0,3008.0,90.0,3098.0,640.0
80,85.0,25.0,10.0,2273.0,2913.0,90.0,3003.0,640.0
81,85.0,35.0,30.0,2463.0,3103.0,90.0,3193.0,640.0
82,75.0,55.0,20.0,1685.0,2325.0,90.0,2415.0,640.0
83,72.0,55.0,10.0,1592.0,2232.0,90.0,2322.0,640.0
84,70.0,58.0,20.0,1401.0,2041.0,90.0,2131.0,640.0
85,86.0,46.0,30.0,1789.0,2429.0,90.0,2519.0,640.0
86,66.0,55.0,10.0,1496.0,2136.0,90.0,2226.0,640.0
87,64.0,46.0,20.0,2635.0,3275.0,90.0,3365.0,640.0
88,65.0,60.0,30.0,1306.0,1946.0,90.0,2036.0,640.0
89,56.0,64.0,10.0,1115.0,1755.0,90.0,1845.0,640.0
90,60.0,55.0,10.0,2639.0,3279.0,90.0,3369.0,640.0
91,60.0,60.0,10.0,1211.0,1851.0,90.0,1941.0,640.0
92,67.0,85.0,20.0,454.0,1094.0,90.0,1184.0,640.0
93,42.0,58.0,40.0,8.0,648.0,90.0,738.0,640.0
94,65.0,82.0,10.0,548.0,1188.0,90.0,1278.0,640.0
95,62.0,80.0,30.0,641.0,1281.0,90.0,1371.0,640.0
96,62.0,40.0,10.0,2635.0,3275.0,90.0,3365.0,640.0
97,60.0,85.0,30.0,357.0,997.0,90.0,1087.0,640.0
98,58.0,75.0,20.0,738.0,1378.0,90.0,1468.0,640.0
99,55.0,80.0,10.0,167.0,807.0,90.0,897.0,640.0
100,55.0,85.0,20.0,262.0,902.0,90.0,992.0,640.0
