0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
25.495097567963924,15.556349186104045,43.289721643826724,29.154759474226502,47.16990566028302,33.541019662496836,30.413812651491103,14.142135623730953,26.248809496813372,25.0,,11.180339887498945,32.01562118716424,35.0,52.20153254455275,55.0,44.721359549995796,39.05124837953327,22.36067977499789,15.0,15.811388300841895,42.72001872658765,52.20153254455275,60.41522986797286,43.01162633521314,53.150729063673246,33.541019662496836,20.615528128088304,25.495097567963924,38.47076812334269,10.0,8.06225774829855,10.295630140987,24.35159132377184,35.355339059327385,33.376638536557266,28.0,41.23105625617661,60.41522986797286,56.60388679233962,36.40054944640259,54.3415126767741,48.373546489791295,57.42821606144492,49.769468552517225,32.55764119219941,30.463092423455638,22.36067977499789,18.788294228055932,25.29822128134704,21.40093455903269
33.541019662496836,26.40075756488817,50.28916384272063,40.311288741492746,57.00877125495689,35.355339059327385,35.355339059327385,15.0,24.166091947189145,35.355339059327385,11.180339887498945,,42.42640687119285,41.23105625617661,55.226805085936306,60.827625302982206,46.09772228646443,38.078865529319536,25.0,7.071067811865476,25.0,51.478150704935004,60.41522986797286,69.46221994724903,54.083269131959845,63.63961030678929,43.01162633521314,29.154759474226502,35.0,49.648766349225646,20.615528128088304,17.029386365926403,15.524174696260026,35.4682957019364,46.09772228646443,43.0,18.681541692269406,45.0,61.84658438426491,66.40030120413611,44.721359549995796,62.03224967708329,53.150729063673246,62.07253821135398,51.78802950489621,30.413812651491103,24.75883680627989,15.0,14.7648230602334,14.31782106327635,32.449961479175904
15.0,16.643316977093242,23.430749027719962,11.180339887498945,15.811388300841895,35.355339059327385,25.495097567963924,33.541019662496836,40.79215610874228,25.495097567963924,32.01562118716424,42.42640687119285,,22.36067977499789,43.01162633521314,36.05551275463989,42.72001872658765,45.276925690687094,30.413812651491103,43.01162633521314,30.413812651491103,15.811388300841895,25.495097567963924,30.413812651491103,15.0,21.213203435596427,7.071067811865476,15.811388300841895,9.219544457292887,15.652475842498527,26.925824035672523,25.495097567963924,37.1618083521241,17.262676501632072,25.0,32.69556544854363,54.12023651093924,33.541019662496836,54.083269131959845,25.079872407968914,14.142135623730953,29.12043955712207,34.713109915419565,41.86884283091664,44.294469180700204,44.10215414239989,49.72926703662542,46.957427527495575,40.718546143004666,55.0,12.369316876852979
11.180339887498945,26.40075756488817,9.433981132056603,32.01562118716424,25.495097567963924,15.811388300841895,7.071067811865476,26.925824035672523,26.90724809414742,43.01162633521314,35.0,41.23105625617661,22.36067977499789,,21.213203435596427,20.0,20.615528128088304,25.495097567963924,18.027756377319946,38.078865529319536,42.72001872658765,15.811388300841895,21.213203435596427,32.01562118716424,36.40054944640259,35.355339059327385,15.811388300841895,15.811388300841895,16.278820596099706,38.01315561749642,36.40054944640259,27.018512172212592,44.28317965096907,35.4682957019364,46.09772228646443,51.85556864985669,44.82186966202993,11.180339887498945,32.01562118716424,32.69556544854363,10.0,21.633307652783934,14.31782106327635,23.08679276123039,21.95449840010015,27.29468812791236,36.23534186398688,38.01315561749642,31.906112267087632,49.24428900898052,27.802877548915692
32.01562118716424,46.872166581031856,21.18962010041709,53.150729063673246,41.23105625617661,20.0,22.36067977499789,40.311288741492746,33.376638536557266,64.03124237432849,52.20153254455275,55.226805085936306,43.01162633521314,21.213203435596427,,15.811388300841895,11.180339887498945,22.36067977499789,30.413812651491103,50.0,62.64982043070834,31.622776601683796,30.0,40.311288741492746,55.90169943749475,50.99019513592785,36.05551275463989,36.05551275463989,37.483329627982634,58.523499553598135,55.90169943749475,44.94441010848846,62.29767250869008,56.63920903402519,67.26812023536857,73.0,51.66236541235796,11.180339887498945,11.180339887498945,45.04442251822083,29.154759474226502,27.166155414412252,9.219544457292887,10.63014581273465,5.656854249492381,29.410882339705488,40.162171256046406,46.52956049652737,42.04759208325728,58.69412236331676,48.918299234540044
30.413812651491103,45.35416188179427,13.0,47.16990566028302,29.154759474226502,29.154759474226502,25.495097567963924,46.09772228646443,42.941821107167776,60.41522986797286,55.0,60.827625302982206,36.05551275463989,20.0,15.811388300841895,,25.0,35.355339059327385,36.40054944640259,57.00877125495689,61.84658438426491,21.213203435596427,15.811388300841895,25.0,46.09772228646443,38.078865529319536,29.154759474226502,35.355339059327385,33.83784863137726,50.24937810560446,55.90169943749475,47.01063709417264,64.19501538281614,52.32590180780453,61.03277807866851,68.47627326307996,61.71709649683789,18.027756377319946,25.0,30.805843601498733,22.36067977499789,12.16552506059644,9.219544457292887,7.280109889280517,21.02379604162864,40.80441152620632,51.312766442670004,55.54277630799526,49.979995998399204,67.41661516273271,45.310043036836774
29.154759474226502,42.44997055358225,25.179356624028344,51.478150704935004,45.0,11.180339887498945,18.027756377319946,31.622776601683796,23.0,60.207972893961475,44.721359549995796,46.09772228646443,42.72001872658765,20.615528128088304,11.180339887498945,25.0,,11.180339887498945,22.36067977499789,40.311288741492746,57.00877125495689,35.0,36.40054944640259,47.434164902525694,57.00877125495689,55.0,36.40054944640259,32.01562118716424,35.355339059327385,58.309518948453004,50.0,38.275318418009284,55.009090157900275,53.60037313302959,65.19202405202647,69.52697318307479,40.79215610874228,10.0,15.811388300841895,50.635955604688654,30.413812651491103,34.539832078341085,16.1245154965971,21.40093455903269,6.0827625302982185,18.439088914585774,29.12043955712207,36.05551275463989,32.14031735997639,48.16637831516918,45.803929962395145
30.413812651491103,40.70626487409525,32.69556544854363,52.20153254455275,50.99019513592785,10.0,20.0,25.0,13.92838827718412,58.309518948453004,39.05124837953327,38.078865529319536,45.276925690687094,25.495097567963924,22.36067977499789,35.355339059327385,11.180339887498945,,18.027756377319946,31.622776601683796,53.150729063673246,41.23105625617661,44.721359549995796,55.90169943749475,60.207972893961475,60.827625302982206,40.0,31.622776601683796,36.6742416417845,60.207972893961475,46.09772228646443,34.058772731852805,49.203658400570184,52.80151512977634,65.0,67.7421582177598,30.14962686336267,18.027756377319946,25.0,57.87054518492115,35.355339059327385,43.56604182158393,26.1725046566048,32.449961479175904,17.08800749063506,8.06225774829855,18.248287590894662,26.1725046566048,23.40939982143925,38.01315561749642,45.310043036836774
15.811388300841895,22.84731931759173,27.459060435491967,35.355339059327385,40.311288741492746,11.180339887498945,11.180339887498945,10.0,10.44030650891055,40.311288741492746,22.36067977499789,25.0,30.413812651491103,18.027756377319946,30.413812651491103,36.40054944640259,22.36067977499789,18.027756377319946,,20.615528128088304,35.355339059327385,32.01562118716424,39.05124837953327,49.49747468305833,45.276925690687094,49.24428900898052,26.925824035672523,15.0,21.213203435596427,44.04543109109048,28.284271247461906,16.278820596099706,32.64965543462902,35.11409973215888,47.434164902525694,49.73932046178354,26.90724809414742,20.0,38.078865529319536,48.82622246293481,25.0,39.66106403010389,28.284271247461906,37.12142238654117,27.513632984395212,14.142135623730953,19.697715603592208,20.0,13.892443989449804,31.304951684997054,27.892651361962706
32.01562118716424,28.23118842698621,47.4236228055175,42.72001872658765,56.56854249492381,30.0,31.622776601683796,11.180339887498945,17.720045146669353,40.0,15.0,7.071067811865476,43.01162633521314,38.078865529319536,50.0,57.00877125495689,40.311288741492746,31.622776601683796,20.615528128088304,,30.413812651491103,50.0,58.309518948453004,68.00735254367721,55.90169943749475,64.03124237432849,42.42640687119285,28.284271247461906,34.713109915419565,52.20153254455275,25.0,17.88854381999832,21.93171219946131,38.832975677895206,50.24937810560446,48.25971404805462,13.0,40.311288741492746,55.90169943749475,65.79513659838392,43.01162633521314,59.481089431852205,48.83646178829912,57.55866572463265,46.17358552246078,23.769728648009423,17.691806012954128,8.06225774829855,8.246211251235321,12.041594578792296,34.539832078341085
31.622776601683796,16.492422502470642,49.03060268852505,22.36067977499789,46.09772228646443,46.09772228646443,40.311288741492746,29.154759474226502,41.340053217188775,11.180339887498945,15.811388300841895,25.0,30.413812651491103,42.72001872658765,62.64982043070834,61.84658438426491,57.00877125495689,53.150729063673246,35.355339059327385,30.413812651491103,,45.0,55.0,60.827625302982206,36.05551275463989,49.24428900898052,35.0,26.925824035672523,28.284271247461906,29.8328677803526,7.071067811865476,19.104973174542803,10.77032961426901,15.264337522473747,22.36067977499789,18.0,43.289721643826724,51.478150704935004,72.11102550927978,55.081757415681636,40.311288741492746,58.07753438292642,57.00877125495689,65.7875368135941,61.29437168288782,47.434164902525694,46.238512086787566,38.078865529319536,34.539832078341085,39.11521443121589,18.110770276274835
18.027756377319946,29.27456233660889,10.44030650891055,26.925824035672523,10.0,31.622776601683796,22.36067977499789,39.05124837953327,41.88078318274385,41.23105625617661,42.72001872658765,51.478150704935004,15.811388300841895,15.811388300841895,31.622776601683796,21.213203435596427,35.0,41.23105625617661,32.01562118716424,50.0,45.0,,10.0,18.027756377319946,25.0,20.0,10.0,22.36067977499789,17.464249196572982,29.068883707497267,40.311288741492746,34.928498393145965,50.009999000199954,32.984845004941285,40.311288741492746,48.46648326421054,58.7281874401041,25.0,42.72001872658765,17.0,7.071067811865476,13.341664064126336,22.47220505424423,27.802877548915692,34.525353003264144,42.953463189829066,51.312766442670004,51.62363799656122,45.254833995939045,61.84658438426491,27.07397274136177
26.925824035672523,39.204591567825325,12.206555615733702,36.40054944640259,14.142135623730953,36.05551275463989,28.284271247461906,47.16990566028302,48.10405388322278,50.99019513592785,52.20153254455275,60.41522986797286,25.495097567963924,21.213203435596427,30.0,15.811388300841895,36.40054944640259,44.721359549995796,39.05124837953327,58.309518948453004,55.0,10.0,,11.180339887498945,32.01562118716424,22.36067977499789,20.0,31.622776601683796,27.29468812791236,37.21558813185679,50.24937810560446,44.27188724235731,59.841457201508724,42.7551166528639,49.24428900898052,57.87054518492115,65.94694837519019,26.925824035672523,40.311288741492746,15.132745950421555,15.811388300841895,4.242640687119285,21.095023109728988,23.08679276123039,34.23448553724738,48.01041553663122,57.384666941614284,59.03388857258178,52.80151512977634,69.8927750200262,37.05401462729781
36.05551275463989,46.17358552246078,23.323807579381203,40.0,15.0,47.16990566028302,39.05124837953327,57.00877125495689,58.89821729050889,55.0,60.41522986797286,69.46221994724903,30.413812651491103,32.01562118716424,40.311288741492746,25.0,47.434164902525694,55.90169943749475,49.49747468305833,68.00735254367721,60.827625302982206,18.027756377319946,11.180339887498945,,31.622776601683796,18.027756377319946,26.925824035672523,40.311288741492746,34.928498393145965,38.078865529319536,57.00877125495689,52.773099207835045,67.05221845696084,47.04253394535629,50.99019513592785,60.53098380168623,76.38062581571323,38.078865529319536,50.0,8.602325267042627,25.0,13.152946437965904,31.780497164141412,32.062439083762804,44.911023145771246,59.07622195096772,68.24954212300622,69.35416353759881,63.0317380372777,79.81227975693966,42.7551166528639
30.0,27.784887978899608,34.9857113690718,14.142135623730953,18.027756377319946,50.24937810560446,40.311288741492746,47.434164902525694,55.578772926361005,26.925824035672523,43.01162633521314,54.083269131959845,15.0,36.40054944640259,55.90169943749475,46.09772228646443,57.00877125495689,60.207972893961475,45.276925690687094,55.90169943749475,36.05551275463989,25.0,32.01562118716424,31.622776601683796,,15.0,20.615528128088304,30.413812651491103,24.08318915758459,7.071067811865476,35.355339059327385,38.01315561749642,45.34313619501854,20.808652046684813,20.0,30.066592756745816,67.77905281132217,47.434164902525694,67.08203932499369,23.53720459187964,26.925824035672523,36.23534186398688,47.01063709417264,52.80151512977634,57.9396237474839,59.07622195096772,64.32728814430156,60.74537019394975,54.70831746635972,67.60177512462228,21.633307652783934
33.541019662496836,37.64306044943742,30.14962686336267,26.925824035672523,10.0,50.99019513592785,41.23105625617661,54.083269131959845,59.615434243155526,41.23105625617661,53.150729063673246,63.63961030678929,21.213203435596427,35.355339059327385,50.99019513592785,38.078865529319536,55.0,60.827625302982206,49.24428900898052,64.03124237432849,49.24428900898052,20.0,22.36067977499789,18.027756377319946,15.0,,22.36067977499789,36.05551275463989,29.410882339705488,22.02271554554524,47.16990566028302,46.690470119715,57.4543296888929,34.17601498127012,35.0,45.04442251822083,74.62573282722255,45.0,61.84658438426491,9.433981132056603,25.495097567963924,26.41968962724581,41.77319714841085,45.310043036836774,54.332310828824504,61.684682053164536,68.94200461257273,67.41661516273271,61.05735008989499,76.05918747922567,32.449961479175904
11.180339887498945,19.416487838947603,16.401219466856727,18.027756377319946,14.142135623730953,30.0,20.0,32.01562118716424,37.336309405188935,31.622776601683796,33.541019662496836,43.01162633521314,7.071067811865476,15.811388300841895,36.05551275463989,29.154759474226502,36.40054944640259,40.0,26.925824035672523,42.42640687119285,35.0,10.0,20.0,26.925824035672523,20.615528128088304,22.36067977499789,,14.142135623730953,8.06225774829855,22.47220505424423,30.413812651491103,26.0768096208106,40.26164427839479,23.40939982143925,32.01562118716424,39.35733730830886,52.430906915673326,26.925824035672523,47.16990566028302,23.430749027719962,7.071067811865476,23.19482700948641,27.65863337187866,34.828149534536,37.576588456111864,39.812058474788756,46.61544808322665,45.221676218380054,38.832975677895206,54.45181356024793,17.11724276862369
5.0,10.816653826391967,23.0,20.615528128088304,28.284271247461906,22.36067977499789,14.142135623730953,18.027756377319946,25.179356624028344,28.284271247461906,20.615528128088304,29.154759474226502,15.811388300841895,15.811388300841895,36.05551275463989,35.355339059327385,32.01562118716424,31.622776601683796,15.0,28.284271247461906,26.925824035672523,22.36067977499789,31.622776601683796,40.311288741492746,30.413812651491103,36.05551275463989,14.142135623730953,,6.708203932499369,29.068883707497267,20.615528128088304,12.649110640673518,29.0,21.633307652783934,33.541019662496836,37.53664875824692,38.58756276314948,25.0,46.09772228646443,37.53664875824692,15.811388300841895,33.734255586866,30.08321791298265,38.89730067755345,35.383612025908256,29.068883707497267,33.955853692699286,31.38470965295043,25.05992817228333,40.311288741492746,13.892443989449804
6.324555320336759,12.0,20.8806130178211,16.1245154965971,22.02271554554524,26.925824035672523,17.464249196572982,24.698178070456933,31.57530680769389,26.925824035672523,25.495097567963924,35.0,9.219544457292887,16.278820596099706,37.483329627982634,33.83784863137726,35.355339059327385,36.6742416417845,21.213203435596427,34.713109915419565,28.284271247461906,17.464249196572982,27.29468812791236,34.928498393145965,24.08318915758459,29.410882339705488,8.06225774829855,6.708203932499369,,23.53720459187964,23.021728866442675,18.027756377319946,32.55764119219941,19.209372712298546,30.0,35.60898762952972,45.276925690687094,27.018512172212592,48.16637831516918,31.40063693621516,12.041594578792296,30.01666203960727,30.23243291566195,38.47076812334269,37.8021163428716,35.014282800023196,40.521599178709614,38.078865529319536,31.764760348537177,46.75467891024385,11.6619037896906
29.8328677803526,24.041630560342607,38.28837943815329,9.486832980505136,23.769728648009423,50.44799302251776,40.80441152620632,44.721359549995796,54.00925846556311,20.12461179749811,38.47076812334269,49.648766349225646,15.652475842498527,38.01315561749642,58.523499553598135,50.24937810560446,58.309518948453004,60.207972893961475,44.04543109109048,52.20153254455275,29.8328677803526,29.068883707497267,37.21558813185679,38.078865529319536,7.071067811865476,22.02271554554524,22.47220505424423,29.068883707497267,23.53720459187964,,30.0,34.48187929913333,39.6232255123179,14.866068747318506,13.038404810405297,23.021728866442675,64.56004956627591,49.19349550499538,69.6419413859206,30.265491900843116,29.410882339705488,41.340053217188775,50.0,56.58621740318043,59.94163828258284,58.137767414994535,62.289646009589745,57.72347875864725,51.97114584074514,63.560994328282824,17.720045146669353
25.495097567963924,11.04536101718726,43.289721643826724,21.213203435596427,42.72001872658765,39.05124837953327,33.541019662496836,22.36067977499789,34.48187929913333,15.0,10.0,20.615528128088304,26.925824035672523,36.40054944640259,55.90169943749475,55.90169943749475,50.0,46.09772228646443,28.284271247461906,25.0,7.071067811865476,40.311288741492746,50.24937810560446,57.00877125495689,35.355339059327385,47.16990566028302,30.413812651491103,20.615528128088304,23.021728866442675,30.0,,12.041594578792296,10.295630140987,15.264337522473747,25.495097567963924,23.53720459187964,38.0,44.721359549995796,65.19202405202647,52.0,35.0,53.03772242470448,50.59644256269407,59.481089431852205,54.3783044972901,40.496913462633174,39.849717690342544,32.2490309931942,28.16025568065745,34.928498393145965,14.7648230602334
17.464249196572982,10.44030650891055,35.22782990761707,25.0,40.0,27.202941017470888,22.803508501982762,11.180339887498945,22.84731931759173,25.29822128134704,8.06225774829855,17.029386365926403,25.495097567963924,27.018512172212592,44.94441010848846,47.01063709417264,38.275318418009284,34.058772731852805,16.278820596099706,17.88854381999832,19.104973174542803,34.928498393145965,44.27188724235731,52.773099207835045,38.01315561749642,46.690470119715,26.0768096208106,12.649110640673518,18.027756377319946,34.48187929913333,12.041594578792296,,17.464249196572982,22.0,34.132096331752024,34.539832078341085,30.08321791298265,33.83784863137726,53.71219600798314,49.4064773081425,28.46049894151541,46.32493928760188,40.607881008493905,49.648766349225646,42.941821107167776,28.653097563788805,29.27456233660889,23.3452350598575,18.0,29.681644159311663,16.76305461424021
34.0,20.8806130178211,52.0,31.240998703626612,52.92447448959697,43.829214001622255,40.26164427839479,24.20743687382041,36.069377593742864,21.93171219946131,10.295630140987,15.524174696260026,37.1618083521241,44.28317965096907,62.29767250869008,64.19501538281614,55.009090157900275,49.203658400570184,32.64965543462902,21.93171219946131,10.77032961426901,50.009999000199954,59.841457201508724,67.05221845696084,45.34313619501854,57.4543296888929,40.26164427839479,29.0,32.55764119219941,39.6232255123179,10.295630140987,17.464249196572982,,24.75883680627989,33.1058907144937,28.284271247461906,34.205262752974136,51.24451190127583,70.68238818828918,62.24146527838174,44.28317965096907,62.39390995922599,58.05170109479997,67.08203932499369,60.00833275470999,42.44997055358225,39.11521443121589,29.966648127543394,27.802877548915692,29.017236257093817,25.05992817228333
24.75883680627989,12.369316876852979,39.35733730830886,7.280109889280517,32.062439083762804,43.9089968002003,35.60898762952972,33.06055050963308,43.93176527297759,8.246211251235321,24.35159132377184,35.4682957019364,17.262676501632072,35.4682957019364,56.63920903402519,52.32590180780453,53.60037313302959,52.80151512977634,35.11409973215888,38.832975677895206,15.264337522473747,32.984845004941285,42.7551166528639,47.04253394535629,20.808652046684813,34.17601498127012,23.40939982143925,21.633307652783934,19.209372712298546,14.866068747318506,15.264337522473747,22.0,24.75883680627989,,12.369316876852979,16.401219466856727,51.62363799656122,45.96737973824482,67.17886572427373,40.607881008493905,29.966648127543394,46.32493928760188,49.4064773081425,57.4543296888929,56.63920903402519,49.04079934095692,51.15662224971465,45.17742799230607,40.0,49.648766349225646,7.810249675906653
36.05551275463989,24.738633753705958,48.41487374764082,14.142135623730953,36.40054944640259,55.90169943749475,47.16990566028302,45.276925690687094,56.29387178015028,11.180339887498945,35.355339059327385,46.09772228646443,25.0,46.09772228646443,67.26812023536857,61.03277807866851,65.19202405202647,65.0,47.434164902525694,50.24937810560446,22.36067977499789,40.311288741492746,49.24428900898052,50.99019513592785,20.0,35.0,32.01562118716424,33.541019662496836,30.0,13.038404810405297,25.495097567963924,34.132096331752024,33.1058907144937,12.369316876852979,,10.198039027185569,63.19810123729985,57.00877125495689,78.10249675906654,43.289721643826724,39.05124837953327,53.22593352868506,59.413803110051795,66.84309986827361,67.80117993073571,61.40032573203501,63.38769596696192,57.00877125495689,52.08646657242168,60.41522986797286,19.697715603592208
41.03656905736639,27.202941017470888,55.569775957799216,21.54065922853801,45.70557952810575,59.405386961116584,51.66236541235796,45.541190146942796,57.384666941614284,9.433981132056603,33.376638536557266,43.0,32.69556544854363,51.85556864985669,73.0,68.47627326307996,69.52697318307479,67.7421582177598,49.73932046178354,48.25971404805462,18.0,48.46648326421054,57.87054518492115,60.53098380168623,30.066592756745816,45.04442251822083,39.35733730830886,37.53664875824692,35.60898762952972,23.021728866442675,23.53720459187964,34.539832078341085,28.284271247461906,16.401219466856727,10.198039027185569,,61.20457499239743,62.24146527838174,83.45058418010026,53.084837759947995,46.14108798023731,61.684682053164536,65.80273550544841,73.78346698278686,72.83543093852056,63.07138812488592,63.32456079595026,55.7314991723711,51.66236541235796,57.07889277132134,24.08318915758459
