Customer,XC,YC,demand,readyTime,dueTime,serviceTime,completeTime,duration
44,55.0,82.0,10.0,35.0,142.0,10.0,152.0,107.0
45,20.0,82.0,10.0,37.0,192.0,10.0,202.0,155.0
46,18.0,80.0,10.0,71.0,184.0,10.0,194.0,113.0
47,2.0,45.0,10.0,38.0,191.0,10.0,201.0,153.0
48,42.0,5.0,10.0,50.0,184.0,10.0,194.0,134.0
49,42.0,12.0,10.0,99.0,138.0,10.0,148.0,39.0
50,72.0,35.0,30.0,83.0,178.0,10.0,188.0,95.0
51,55.0,20.0,19.0,45.0,150.0,10.0,160.0,105.0
52,25.0,30.0,3.0,25.0,150.0,10.0,160.0,125.0
53,20.0,50.0,5.0,68.0,143.0,10.0,153.0,75.0
54,55.0,60.0,16.0,107.0,200.0,10.0,210.0,93.0
55,30.0,60.0,16.0,95.0,214.0,10.0,224.0,119.0
56,50.0,35.0,19.0,91.0,198.0,10.0,208.0,107.0
57,30.0,25.0,23.0,56.0,165.0,10.0,175.0,109.0
58,15.0,10.0,20.0,51.0,182.0,10.0,192.0,131.0
59,10.0,20.0,19.0,42.0,187.0,10.0,197.0,145.0
60,15.0,60.0,17.0,62.0,203.0,10.0,213.0,141.0
61,45.0,65.0,9.0,37.0,124.0,10.0,134.0,87.0
62,65.0,35.0,3.0,29.0,168.0,10.0,178.0,139.0
63,65.0,20.0,6.0,39.0,190.0,10.0,200.0,151.0
64,45.0,30.0,17.0,20.0,139.0,10.0,149.0,119.0
65,35.0,40.0,16.0,11.0,150.0,10.0,160.0,139.0
66,41.0,37.0,16.0,97.0,198.0,10.0,208.0,101.0
67,64.0,42.0,9.0,31.0,138.0,10.0,148.0,107.0
68,40.0,60.0,21.0,101.0,216.0,10.0,226.0,115.0
69,31.0,52.0,27.0,9.0,139.0,10.0,149.0,130.0
70,35.0,69.0,23.0,30.0,210.0,10.0,220.0,180.0
71,65.0,55.0,14.0,30.0,129.0,10.0,139.0,99.0
72,63.0,65.0,8.0,27.0,202.0,10.0,212.0,175.0
73,2.0,60.0,5.0,46.0,137.0,10.0,147.0,91.0
74,20.0,20.0,8.0,71.0,193.0,10.0,203.0,122.0
75,5.0,5.0,16.0,57.0,165.0,10.0,175.0,108.0
76,60.0,12.0,31.0,48.0,131.0,10.0,141.0,83.0
77,23.0,3.0,7.0,49.0,180.0,10.0,190.0,131.0
78,8.0,56.0,27.0,47.0,162.0,10.0,172.0,115.0
79,6.0,68.0,30.0,65.0,142.0,10.0,152.0,77.0
80,47.0,47.0,13.0,93.0,222.0,10.0,232.0,129.0
81,49.0,58.0,10.0,78.0,123.0,10.0,133.0,45.0
82,27.0,43.0,9.0,14.0,140.0,10.0,150.0,126.0
83,37.0,31.0,14.0,19.0,172.0,10.0,182.0,153.0
84,57.0,29.0,18.0,73.0,148.0,10.0,158.0,75.0
85,63.0,23.0,2.0,59.0,144.0,10.0,154.0,85.0
86,21.0,24.0,28.0,63.0,140.0,10.0,150.0,77.0
87,12.0,24.0,13.0,91.0,118.0,10.0,128.0,27.0
88,24.0,58.0,19.0,27.0,136.0,10.0,146.0,109.0
89,67.0,5.0,25.0,52.0,177.0,10.0,187.0,125.0
90,37.0,47.0,6.0,53.0,148.0,10.0,158.0,95.0
91,49.0,42.0,13.0,89.0,217.0,10.0,227.0,128.0
92,53.0,43.0,14.0,14.0,177.0,10.0,187.0,163.0
93,61.0,52.0,3.0,50.0,208.0,10.0,218.0,158.0
94,57.0,48.0,23.0,76.0,143.0,10.0,153.0,67.0
95,56.0,37.0,6.0,20.0,159.0,10.0,169.0,139.0
96,55.0,54.0,26.0,105.0,188.0,10.0,198.0,83.0
97,4.0,18.0,35.0,104.0,165.0,10.0,175.0,61.0
98,26.0,52.0,9.0,14.0,136.0,10.0,146.0,122.0
99,26.0,35.0,15.0,42.0,141.0,10.0,151.0,99.0
100,31.0,67.0,3.0,43.0,210.0,10.0,220.0,167.0
